Account_ID,Customer_ID,Branch_ID,Account_Type,Balance,Opening_Date
54817,13802,104,Current,1090084,23-03-2022
54818,13957,100,Savings,241055,28-11-2018
54819,14413,103,Savings,692063,13-03-2026
54820,13554,102,Current,353487,15-09-2016
54821,12723,105,Savings,629586,31-08-2018
54822,11571,108,Savings,430441,26-05-2023
54823,12345,102,Savings,348274,01-07-2024
54824,14540,106,Current,466920,19-02-2020
54825,14739,108,Savings,358867,15-11-2016
54826,12487,105,Savings,939424,26-08-2021
54827,12446,103,Current,1979148,19-05-2022
54828,11195,105,Current,23769,05-01-2017
54829,10838,100,Current,657842,02-04-2017
54830,14066,108,Savings,68897,10-10-2016
54831,10895,109,Savings,98903,18-09-2016
54832,14794,109,Savings,438960,25-04-2017
54833,12938,105,Current,1157298,21-04-2021
54834,12742,104,Savings,91279,06-05-2025
54835,14620,101,Savings,1752510,10-03-2026
54836,11743,102,Current,1492955,11-05-2021
54837,12899,109,Savings,1705765,27-02-2021
54838,13758,100,Current,98064,28-05-2023
54839,12404,105,Current,258374,24-08-2024
54840,13332,109,Savings,1511776,14-03-2024
54841,12611,105,Savings,440326,06-07-2023
54842,12433,102,Current,932527,22-03-2024
54843,10530,102,Savings,710616,30-07-2020
54844,12196,105,Current,1521076,04-11-2025
54845,11682,108,Current,113932,14-02-2019
54846,11645,101,Current,427339,23-05-2023
54847,10936,106,Current,475058,07-10-2017
54848,10035,101,Current,1420720,11-03-2018
54849,14852,104,Savings,1439149,23-03-2025
54850,11696,109,Savings,1182533,06-01-2019
54851,11994,106,Savings,1945803,18-06-2017
54852,14896,100,Savings,199296,28-09-2017
54853,12008,105,Savings,220860,03-06-2021
54854,14551,106,Current,512339,17-02-2024
54855,12356,102,Savings,1352287,25-10-2023
54856,13508,105,Savings,1938463,12-12-2017
54857,10622,104,Savings,348849,20-06-2016
54858,10184,102,Savings,1795247,04-12-2017
54859,13151,107,Current,1068423,11-07-2023
54860,14974,104,Current,494314,10-12-2024
54861,10196,103,Current,1931476,10-07-2025
54862,12174,107,Current,1671854,07-04-2019
54863,13050,105,Current,1846665,25-10-2022
54864,10156,106,Current,26936,29-08-2025
54865,13880,102,Current,1274416,19-08-2016
54866,13605,101,Savings,360748,24-10-2023
54867,13107,102,Current,441239,04-12-2024
54868,10548,101,Current,973743,24-01-2018
54869,12157,103,Savings,499411,27-02-2017
54870,14018,109,Current,1515380,02-04-2022
54871,11249,101,Current,1137525,16-04-2025
54872,10875,105,Current,344018,23-12-2017
54873,13789,106,Savings,1772550,09-07-2025
54874,14943,104,Savings,1255439,10-12-2021
54875,11797,108,Current,1470805,25-03-2024
54876,12096,100,Current,344693,29-10-2019
54877,13834,104,Savings,438006,19-02-2025
54878,10465,101,Current,1350866,09-12-2021
54879,14300,103,Current,559602,12-12-2021
54880,12699,107,Current,1978126,20-05-2021
54881,10241,102,Current,34808,21-08-2023
54882,12675,106,Current,209054,06-11-2021
54883,13417,100,Current,85867,26-07-2025
54884,12326,105,Current,59283,27-03-2023
54885,14910,109,Savings,1096994,26-03-2017
54886,12064,102,Current,44031,03-02-2023
54887,14644,101,Savings,1729073,21-07-2018
54888,14044,107,Savings,502074,31-12-2017
54889,12993,104,Savings,219073,07-11-2020
54890,13535,106,Savings,1950648,26-09-2019
54891,12981,103,Current,1926532,14-02-2026
54892,12903,101,Current,1476219,04-12-2016
54893,14193,102,Current,434898,20-07-2024
54894,11315,103,Savings,217636,31-05-2018
54895,11161,109,Current,1366863,18-08-2025
54896,14924,105,Savings,405765,15-11-2020
54897,10635,106,Current,26128,29-04-2020
54898,12290,104,Savings,495722,04-07-2025
54899,12362,104,Current,1236302,10-08-2017
54900,14336,109,Current,1289450,31-10-2021
54901,13093,106,Current,402305,12-06-2022
54902,12945,103,Current,752783,13-04-2018
54903,13988,107,Savings,61050,03-11-2023
54904,10367,107,Savings,1408198,21-02-2026
54905,10652,108,Savings,1746200,24-11-2017
54906,11796,107,Savings,728023,26-03-2026
54907,12841,101,Current,1029464,10-03-2024
54908,13332,101,Current,778056,04-07-2024
54909,13799,109,Current,71059,13-05-2019
54910,11505,101,Current,605100,09-12-2019
54911,10188,105,Current,814217,14-03-2024
54912,10515,109,Current,1148497,09-06-2022
54913,11020,109,Savings,1499322,30-04-2017
54914,11687,106,Savings,347863,21-04-2023
54915,14744,101,Savings,268912,11-06-2023
54916,10543,102,Savings,1244023,27-11-2021
54917,12128,108,Current,76301,13-05-2019
54918,14649,105,Current,479934,06-03-2026
54919,13685,107,Current,691599,17-08-2022
54920,10585,103,Current,37568,26-06-2019
54921,10929,101,Current,1801994,23-07-2020
54922,13184,106,Savings,1528556,12-10-2025
54923,11078,109,Savings,1899614,30-01-2021
54924,10586,102,Current,286338,19-08-2022
54925,13418,105,Savings,1495335,29-08-2023
54926,10773,101,Current,813637,10-11-2023
54927,12476,101,Current,417736,15-01-2024
54928,10440,108,Savings,502078,09-07-2025
54929,10885,107,Current,358080,03-09-2017
54930,10816,106,Current,1465314,08-12-2024
54931,12334,105,Current,583240,14-02-2018
54932,14900,103,Current,611783,20-11-2024
54933,11399,109,Current,900569,19-07-2017
54934,14460,100,Current,955614,11-04-2021
54935,11288,101,Current,283403,12-03-2020
54936,13831,108,Savings,444480,07-10-2016
54937,11285,106,Savings,422823,11-08-2022
54938,14941,106,Current,72114,04-08-2019
54939,14719,104,Savings,713019,17-03-2018
54940,14439,100,Savings,1087944,24-11-2025
54941,11039,105,Current,1247528,03-02-2019
54942,14300,104,Savings,1168082,16-05-2024
54943,12513,106,Savings,1051466,06-05-2025
54944,10301,108,Current,455589,12-02-2021
54945,13482,108,Savings,1524139,19-06-2017
54946,11629,100,Savings,10211,23-02-2022
54947,13007,103,Savings,1721217,06-12-2022
54948,10460,107,Current,1229275,31-01-2024
54949,12060,109,Current,46976,02-10-2020
54950,13362,107,Current,75980,02-10-2018
54951,14858,104,Savings,1427747,13-09-2020
54952,10915,103,Savings,744689,21-10-2021
54953,12947,108,Savings,397687,08-09-2019
54954,10314,108,Current,1154794,18-01-2024
54955,14212,101,Current,329861,03-02-2018
54956,13549,105,Savings,95563,08-09-2025
54957,14858,102,Current,1714794,19-10-2018
54958,10851,104,Savings,379929,16-12-2024
54959,10078,109,Current,1972531,16-06-2018
54960,11462,107,Current,1236389,20-02-2025
54961,14342,104,Savings,764689,02-02-2018
54962,10287,106,Savings,1781251,24-08-2024
54963,11903,100,Savings,963899,07-07-2016
54964,11362,102,Savings,778034,02-08-2020
54965,14994,100,Current,329341,02-07-2023
54966,12954,109,Current,419812,12-07-2016
54967,13970,102,Savings,35003,21-01-2018
54968,14067,108,Savings,414672,13-05-2024
54969,10120,105,Current,57199,03-12-2024
54970,10145,102,Current,1060288,14-04-2022
54971,13230,100,Current,1448722,11-03-2021
54972,10447,104,Savings,1882744,22-06-2022
54973,10381,102,Savings,637320,17-06-2017
54974,14153,108,Savings,1718114,08-06-2025
54975,14509,102,Current,1521662,09-10-2017
54976,11568,107,Current,351138,05-09-2017
54977,11071,101,Current,1720576,06-01-2021
54978,12850,102,Current,1322012,01-08-2021
54979,13151,100,Current,812104,03-01-2018
54980,10761,106,Savings,1152682,19-08-2020
54981,12552,107,Current,29957,06-05-2017
54982,10428,100,Savings,196779,31-05-2020
54983,12209,104,Savings,854033,28-04-2025
54984,10326,104,Savings,77625,01-06-2023
54985,10227,106,Current,778624,02-04-2023
54986,14992,105,Current,1331147,09-06-2026
54987,14171,104,Savings,1646335,20-01-2023
54988,13461,108,Current,845360,07-09-2017
54989,11670,109,Current,705401,11-05-2024
54990,14184,108,Current,210500,26-06-2016
54991,13943,108,Current,82915,01-11-2018
54992,10693,107,Savings,956931,25-12-2020
54993,11035,106,Savings,39942,14-03-2024
54994,13576,108,Savings,310386,16-05-2023
54995,14333,107,Current,1998116,15-11-2022
54996,11666,104,Savings,260215,13-02-2024
54997,13682,108,Current,94788,22-01-2023
54998,11577,107,Savings,1889849,02-04-2026
54999,14247,106,Savings,968507,16-01-2020
55000,14237,104,Current,745715,04-08-2019
55001,10518,109,Savings,1849064,02-06-2022
55002,11391,106,Current,83082,30-12-2016
55003,10830,109,Savings,1514223,27-07-2021
55004,14453,101,Savings,43422,21-12-2018
55005,14968,102,Savings,305788,31-07-2020
55006,12128,105,Savings,32375,15-07-2024
55007,14179,109,Savings,1869026,09-07-2023
55008,14053,106,Savings,38451,11-05-2021
55009,10319,103,Savings,935261,07-10-2016
55010,10733,101,Current,1222310,24-06-2021
55011,12656,104,Savings,1619235,20-09-2022
55012,14756,100,Savings,1131033,02-01-2026
55013,14581,104,Current,1663780,06-06-2021
55014,10892,108,Savings,683567,06-10-2023
55015,14681,105,Current,1232601,10-09-2022
55016,12102,109,Savings,1694765,31-10-2018
55017,14556,107,Savings,840588,01-02-2023
55018,12979,106,Current,474591,09-10-2023
55019,11794,106,Current,852749,04-01-2025
55020,12876,107,Savings,151182,20-01-2020
55021,10823,104,Current,175557,07-07-2021
55022,10993,100,Current,139292,24-06-2022
55023,11159,107,Current,145333,26-03-2021
55024,13624,106,Current,391162,22-05-2019
55025,10863,104,Savings,1104784,19-12-2019
55026,10479,100,Current,23399,31-01-2019
55027,10402,103,Savings,949002,27-05-2023
55028,14770,108,Savings,48903,12-12-2022
55029,13045,102,Savings,1950876,24-01-2026
55030,13809,103,Savings,1539091,30-07-2020
55031,14773,106,Current,425954,26-06-2022
55032,10611,101,Current,851419,16-07-2022
55033,10268,106,Savings,1074820,19-05-2020
55034,11560,106,Current,75008,10-07-2016
55035,10550,109,Current,289125,17-08-2024
55036,14756,109,Current,1911957,09-10-2018
55037,10209,104,Current,1028732,23-08-2021
55038,11046,101,Current,1718499,20-08-2023
55039,10862,107,Current,416802,27-06-2025
55040,14925,100,Savings,610160,10-11-2018
55041,12643,102,Current,1222625,24-11-2016
55042,10590,108,Savings,194080,03-06-2025
55043,11354,109,Current,941856,23-01-2018
55044,12384,108,Current,60361,28-07-2016
55045,11521,107,Savings,887946,05-09-2021
55046,13888,109,Savings,320300,28-12-2025
55047,10369,103,Savings,1694086,14-01-2024
55048,11077,105,Current,1142636,24-12-2016
55049,11673,103,Savings,415574,25-03-2017
55050,13433,103,Savings,1376660,11-02-2022
55051,10819,103,Current,322722,08-09-2020
55052,11705,100,Savings,1183533,04-08-2017
55053,14577,107,Savings,1078762,05-02-2022
55054,11897,103,Current,1547279,23-02-2019
55055,11758,101,Savings,1322229,23-02-2019
55056,14723,106,Savings,61432,30-05-2019
55057,11088,106,Savings,1384744,09-12-2018
55058,11606,105,Current,1411656,04-05-2026
55059,10288,109,Current,1607931,24-12-2020
55060,12524,101,Current,82221,18-01-2023
55061,14355,101,Current,685649,27-01-2017
55062,11148,109,Current,80294,06-08-2018
55063,11188,106,Current,1402776,15-06-2020
55064,11472,107,Savings,45556,02-01-2025
55065,12372,105,Savings,728037,26-02-2019
55066,12228,107,Savings,1210041,15-03-2025
55067,14092,101,Savings,1052534,07-02-2024
55068,14986,100,Savings,1880631,21-07-2024
55069,12730,103,Savings,1366908,29-08-2020
55070,13580,104,Current,357633,03-03-2024
55071,10486,102,Current,299172,09-05-2018
55072,12641,108,Savings,126957,22-06-2024
55073,13500,108,Savings,422575,06-05-2022
55074,12868,102,Savings,428970,13-11-2016
55075,13390,107,Current,1901789,19-03-2024
55076,10228,109,Savings,1512774,30-03-2024
55077,14967,108,Current,1596035,24-03-2019
55078,12512,108,Current,1698130,21-08-2024
55079,13443,102,Savings,192627,15-09-2024
55080,14905,105,Savings,139169,10-02-2025
55081,10384,108,Savings,1458057,15-05-2026
55082,11684,107,Current,1693648,05-09-2019
55083,11551,106,Current,104360,20-05-2024
55084,11267,104,Savings,347676,09-06-2020
55085,14543,103,Current,919058,28-07-2019
55086,12480,100,Current,1023293,11-08-2025
55087,10959,109,Current,1356230,26-07-2019
55088,11963,107,Savings,838374,18-07-2018
55089,11404,103,Savings,275074,25-01-2017
55090,13216,107,Savings,1109093,26-08-2025
55091,13997,101,Current,35455,15-11-2020
55092,11138,105,Savings,345070,01-10-2016
55093,12822,105,Current,51443,23-08-2024
55094,12741,106,Current,220298,03-11-2025
55095,14078,107,Current,1206710,14-05-2023
55096,10325,104,Savings,321738,06-03-2026
55097,12874,104,Savings,248355,10-11-2016
55098,10114,105,Current,237443,05-01-2018
55099,10613,106,Current,465484,10-04-2026
55100,12768,107,Savings,12077,28-05-2025
55101,12139,104,Savings,352830,28-05-2019
55102,11902,104,Savings,181613,11-12-2018
55103,14426,108,Current,52630,16-06-2019
55104,10028,100,Savings,1193727,27-03-2020
55105,14705,102,Current,852905,26-08-2021
55106,12658,100,Savings,1487977,14-08-2016
55107,12105,104,Current,1408688,07-06-2019
55108,12551,103,Current,186347,07-02-2025
55109,12210,101,Savings,806338,17-04-2018
55110,14429,109,Current,1318397,02-08-2023
55111,13869,106,Savings,1111040,13-06-2019
55112,12853,102,Current,1351359,19-09-2016
55113,12641,107,Savings,135171,15-08-2019
55114,13899,102,Savings,451800,20-10-2022
55115,12722,101,Current,1823523,14-04-2020
55116,12868,101,Savings,217078,17-10-2016
55117,10037,108,Current,84947,25-05-2017
55118,13615,109,Savings,623255,17-02-2018
55119,10731,101,Savings,208921,15-09-2017
55120,14764,103,Savings,247682,24-11-2023
55121,12089,102,Current,1541399,29-04-2019
55122,10024,101,Current,1908341,31-03-2021
55123,12615,105,Savings,1138109,22-03-2026
55124,14324,106,Current,922398,21-10-2019
55125,10614,100,Savings,55056,28-03-2019
55126,11394,106,Current,1305843,23-08-2023
55127,11160,103,Current,463911,29-10-2016
55128,13733,107,Savings,281190,24-04-2017
55129,12130,100,Current,1474034,06-05-2024
55130,11394,106,Current,581245,12-04-2017
55131,10499,103,Savings,1892130,02-06-2019
55132,12718,107,Savings,727588,26-08-2023
55133,12967,104,Current,881633,01-04-2022
55134,12071,104,Current,1333439,12-11-2024
55135,14202,108,Savings,1740491,12-01-2026
55136,12618,104,Savings,1732141,08-11-2016
55137,11340,106,Savings,291214,09-10-2023
55138,10903,106,Savings,1778916,06-07-2019
55139,10239,106,Savings,1455592,21-01-2022
55140,11221,107,Savings,41642,06-09-2022
55141,10780,102,Savings,1619871,23-12-2017
55142,10702,103,Current,335916,09-11-2025
55143,11928,108,Savings,1644153,11-03-2026
55144,12522,101,Savings,78717,23-10-2022
55145,10225,100,Savings,1924843,01-09-2025
55146,12791,108,Savings,23945,10-06-2026
55147,13857,100,Current,497127,05-04-2019
55148,12884,105,Savings,1843334,22-04-2017
55149,12599,106,Current,96377,28-01-2024
55150,12840,109,Savings,247724,14-02-2021
55151,11168,103,Current,633553,31-01-2025
55152,11568,105,Current,270956,31-10-2024
55153,13812,107,Savings,330868,22-02-2020
55154,14857,106,Current,86227,12-02-2018
55155,11192,103,Savings,1168502,06-01-2023
55156,10331,102,Current,628156,12-05-2020
55157,11185,107,Savings,1700962,28-08-2024
55158,12031,100,Current,276412,02-10-2025
55159,12680,103,Current,16869,10-09-2020
55160,11206,104,Savings,339572,24-03-2026
55161,13400,108,Current,1013796,15-04-2026
55162,11069,109,Current,381951,13-10-2017
55163,10608,106,Savings,1869944,25-07-2020
55164,12574,106,Savings,323882,21-09-2024
55165,12698,108,Savings,757930,04-12-2018
55166,11735,107,Current,86841,01-07-2025
55167,14892,107,Current,342600,01-02-2025
55168,13076,108,Savings,957271,23-08-2025
55169,11143,102,Current,94113,12-10-2024
55170,11412,101,Current,457546,24-03-2022
55171,14986,103,Savings,566703,17-07-2020
55172,11429,106,Current,1712979,03-10-2022
55173,14658,102,Current,153469,28-12-2021
55174,13067,104,Current,1121950,14-11-2018
55175,13848,104,Savings,91550,30-08-2021
55176,14501,101,Current,365604,02-07-2020
55177,13982,107,Current,1998563,15-09-2018
55178,12170,106,Current,933736,23-11-2022
55179,13698,105,Savings,1396535,20-06-2024
55180,13147,107,Current,698874,13-01-2019
55181,11971,102,Current,362981,01-12-2023
55182,12736,101,Current,509975,18-12-2019
55183,11846,107,Savings,1325384,23-12-2024
55184,14505,108,Savings,1952927,29-11-2019
55185,10233,106,Savings,1079095,20-01-2019
55186,10761,106,Savings,936088,10-01-2026
55187,10879,100,Current,1622335,12-11-2016
55188,14190,102,Current,823909,21-06-2019
55189,11060,106,Savings,1058161,21-10-2025
55190,11798,106,Current,1386516,13-09-2016
55191,11390,107,Current,1733147,15-08-2023
55192,11816,108,Current,210371,28-03-2017
55193,10647,102,Current,374780,29-03-2026
55194,13773,103,Savings,57182,03-03-2017
55195,12191,105,Savings,362286,17-02-2019
55196,13800,101,Savings,1266537,22-12-2023
55197,10891,107,Savings,972397,04-12-2019
55198,10316,107,Current,1770652,02-08-2020
55199,12144,107,Current,879491,15-04-2023
55200,11139,104,Current,509121,14-03-2026
55201,10891,106,Current,1795770,02-06-2017
55202,11292,103,Current,646774,08-10-2020
55203,11794,100,Current,1575154,23-06-2021
55204,13055,101,Current,59722,07-02-2020
55205,12679,108,Savings,948033,01-07-2019
55206,13329,108,Savings,495911,21-11-2018
55207,10616,103,Savings,52821,27-02-2025
55208,12337,104,Savings,1842796,23-02-2022
55209,13847,104,Savings,365451,15-06-2019
55210,11994,101,Current,468413,26-01-2022
55211,11234,105,Current,268532,16-06-2017
55212,10954,103,Savings,1887888,07-05-2021
55213,14519,109,Savings,760507,29-04-2018
55214,13890,100,Current,1362827,13-04-2017
55215,12559,105,Current,1176528,04-04-2017
55216,12057,105,Savings,221972,15-08-2024
55217,10177,104,Savings,1763444,03-01-2018
55218,12080,107,Savings,355306,12-08-2019
55219,13034,106,Current,1039772,19-02-2021
55220,13870,107,Savings,1815172,02-01-2020
55221,13721,105,Current,429240,29-07-2019
55222,14813,105,Current,733008,02-03-2026
55223,10903,109,Current,525291,16-11-2020
55224,10956,100,Savings,63596,04-09-2020
55225,13813,106,Savings,1396208,13-10-2024
55226,12859,105,Savings,270997,14-05-2021
55227,14800,108,Current,205082,19-09-2019
55228,13057,104,Current,946250,14-07-2024
55229,10997,101,Current,230574,23-11-2021
55230,13541,105,Current,361224,22-06-2022
55231,14411,102,Savings,640053,11-02-2023
55232,14446,101,Current,1894955,23-08-2019
55233,10474,104,Current,454441,20-07-2021
55234,10052,109,Savings,212354,05-06-2023
55235,11629,109,Savings,86243,12-04-2017
55236,10455,108,Current,968837,22-10-2022
55237,14101,107,Savings,1998603,06-10-2025
55238,10042,104,Savings,206581,22-04-2020
55239,14305,106,Current,711165,02-04-2018
55240,10694,107,Savings,1133147,03-07-2018
55241,11554,108,Current,64485,04-10-2018
55242,13463,103,Current,1907197,02-05-2018
55243,13269,107,Current,157793,12-11-2021
